treatment,output,code_number_tokens,code_complexity,code_num_identifiers,code_num_strings,code_num_comments,docstring_num_lines,docstring_num_words,docstring_num_sentences
0,0,27,3,4,2,0,1,10,0
1,0,95,1,16,2,0,1,42,2
1,0,69,4,8,5,0,1,16,1
0,1,25,2,1,1,0,1,7,0
0,0,5,2,0,0,0,1,8,0
1,1,63,5,0,5,0,1,9,1
0,1,18,3,1,0,0,1,27,3
0,1,43,4,2,4,0,1,20,1
0,1,20,3,2,1,0,1,13,1
0,1,17,2,4,1,0,1,46,2
0,1,21,4,1,0,0,1,7,1
1,1,33,2,9,2,0,1,21,1
0,0,10,1,0,0,0,1,8,0
0,0,10,1,2,0,0,1,12,3
1,1,10,2,1,0,0,1,22,1
1,0,136,16,11,21,0,1,47,0
0,1,45,5,4,2,0,1,11,0
0,0,25,1,3,0,0,1,6,1
1,1,25,3,5,3,0,1,18,1
0,0,26,2,3,2,0,1,10,1
1,0,81,11,8,13,0,1,8,0
1,0,21,2,2,3,0,1,10,0
1,0,24,3,3,0,0,1,24,1
0,0,42,4,2,2,0,1,6,1
0,1,37,5,3,5,0,1,11,1
1,1,56,6,3,17,0,1,9,1
0,1,113,7,4,46,0,1,7,0
1,1,22,2,2,0,0,1,11,1
0,0,56,4,7,4,0,1,69,4
0,1,28,3,2,0,0,1,4,1
0,0,28,3,4,0,0,1,5,1
0,0,31,6,2,0,0,1,10,1
0,0,14,1,4,0,0,1,11,2
0,0,7,1,0,0,0,1,8,0
1,1,31,3,1,1,0,1,7,1
1,1,13,1,2,0,0,1,20,2
0,0,22,4,1,5,0,1,3,0
1,1,30,3,3,3,0,1,13,0
0,1,31,1,5,0,0,1,12,1
1,1,26,2,8,1,0,1,6,0
1,1,41,6,4,6,0,1,8,1
0,0,59,10,5,1,0,1,61,6
1,0,27,2,1,1,0,1,9,1
1,1,45,5,3,1,0,1,10,1
0,1,17,2,2,0,0,1,65,9
1,0,108,9,11,4,0,1,10,1
1,1,11,1,2,0,0,1,25,1
0,1,46,7,4,4,0,1,17,1
0,0,70,5,3,1,0,1,6,1
1,1,24,2,6,0,0,1,30,2
1,1,28,2,3,3,0,1,8,0
0,0,29,3,3,3,0,1,12,1
0,1,45,2,5,2,0,1,61,0
0,0,84,9,6,8,0,1,24,1
1,0,17,2,1,0,0,1,10,1
1,1,16,4,1,2,0,1,10,1
1,1,44,2,1,4,0,1,11,1
0,1,22,3,4,1,0,1,18,2
0,1,66,10,5,6,0,1,18,1
1,1,31,3,2,7,0,1,3,0
0,1,65,7,6,0,0,1,8,1
1,0,5,1,0,0,0,1,23,2
0,1,26,2,4,1,0,1,9,1
1,1,24,2,4,2,0,1,18,0
1,1,75,9,5,1,0,1,7,0
1,0,31,4,2,2,0,1,10,1
0,1,27,4,1,5,0,1,13,1
0,1,46,8,2,0,0,1,50,2
1,0,109,5,10,1,0,1,4,1
0,0,32,1,2,8,0,1,7,0
0,1,15,1,1,0,0,1,10,1
0,1,35,5,4,1,0,1,7,1
0,0,12,3,0,0,0,1,6,0
1,0,13,1,2,0,0,1,15,1
1,1,53,6,3,3,0,1,7,0
0,1,40,1,9,10,0,1,3,0
0,0,108,9,9,3,0,1,24,2
1,1,20,3,1,0,0,1,24,2
1,0,100,1,11,28,0,1,6,0
1,0,16,1,1,1,0,1,21,1
1,1,27,4,2,1,0,1,13,1
0,0,37,5,4,8,0,1,11,0
1,0,37,3,4,3,0,1,8,1
1,1,22,3,2,1,0,1,27,2
1,1,36,3,4,3,0,1,10,0
1,1,45,5,7,12,0,1,10,0
0,1,32,3,3,1,0,1,22,2
0,0,17,3,1,4,0,1,33,3
0,0,78,7,5,9,0,1,37,2
1,0,20,3,1,0,0,1,5,0
0,0,18,3,0,3,0,1,12,3
0,1,15,2,3,0,0,1,17,0
0,0,16,1,1,0,0,1,5,0
0,0,29,3,2,1,0,1,7,1
1,1,84,1,2,35,0,1,28,2
1,0,104,8,9,21,0,1,12,0
0,1,25,4,1,0,0,1,3,1
1,1,40,6,5,0,0,1,5,0
1,0,82,4,7,19,0,1,10,0
1,0,66,1,14,4,0,1,16,0
0,1,50,2,10,12,0,1,6,0
0,1,15,2,1,1,0,1,5,0
0,1,9,1,3,0,0,1,22,3
1,0,86,6,12,20,0,1,49,0
1,0,71,7,0,6,0,1,11,1
0,0,13,3,0,1,0,1,13,0
1,1,71,8,6,12,0,1,12,1
1,0,13,1,0,3,0,1,12,1
0,1,25,2,2,5,0,1,47,3
0,0,28,4,1,0,0,1,12,1
0,0,10,1,3,0,0,1,4,1
1,0,41,3,4,2,0,1,22,1
0,1,19,3,2,0,0,1,11,0
1,1,46,4,3,1,0,1,11,1
0,0,25,6,2,0,0,1,5,0
0,0,38,3,3,4,0,1,43,3
1,1,36,2,6,0,0,1,9,1
1,1,106,6,25,0,0,1,8,2
0,0,72,7,5,4,0,1,8,1
0,0,51,4,8,4,0,1,5,1
0,0,10,2,1,0,0,1,6,0
1,1,14,2,1,1,0,1,15,0
0,1,13,2,1,0,0,1,9,0
0,0,92,9,6,20,0,1,11,1
1,0,11,1,2,3,0,1,15,2
1,0,55,2,10,2,0,1,13,1
0,0,121,17,3,3,0,1,4,0
1,1,51,4,6,4,0,1,33,2
0,0,13,1,2,1,0,1,8,1
0,0,32,3,5,3,0,1,10,0
1,0,12,1,4,0,0,1,3,0
1,1,19,4,1,0,0,1,14,0
1,0,41,2,5,3,0,1,10,1
0,1,8,1,1,2,0,1,7,0
0,0,17,3,1,0,0,1,8,0
1,1,12,1,0,1,0,1,5,0
1,0,20,1,0,8,0,1,15,1
0,1,15,2,2,0,0,1,13,1
0,0,16,1,5,0,0,1,4,0
1,0,66,4,1,6,0,1,11,1
0,0,35,4,4,0,0,1,22,1
1,0,11,2,1,1,0,1,8,1
0,0,15,1,1,0,0,1,30,3
0,1,22,1,3,2,0,1,7,2
0,0,9,1,2,1,0,1,8,1
0,1,21,4,2,1,0,1,5,0
1,0,35,2,2,1,0,1,13,1
0,0,30,1,4,4,0,1,14,0
0,0,16,2,1,0,0,1,11,0
0,1,20,2,1,3,0,1,46,3
1,0,31,2,6,0,0,1,15,0
1,0,33,2,4,1,0,1,10,0
0,0,12,1,2,1,0,1,11,1
1,1,37,1,4,0,0,1,9,1
0,1,16,1,3,0,0,1,15,1
1,0,32,2,5,1,0,1,3,0
1,1,37,6,4,0,0,1,8,0
0,0,113,7,8,18,0,1,7,0
0,0,49,5,4,5,0,1,12,1
0,0,6,1,0,0,0,1,9,0
0,1,15,2,2,0,0,1,16,1
0,1,26,3,3,2,0,1,8,0
0,1,53,4,3,3,0,1,69,3
0,0,26,1,5,4,0,1,11,1
0,0,23,2,2,0,0,1,7,1
1,1,12,2,1,1,0,1,11,1
1,1,61,11,1,3,0,1,22,1
1,1,25,4,2,4,0,1,9,0
0,1,17,3,1,0,0,1,39,4
1,1,123,11,5,6,0,1,5,1
1,0,128,18,7,5,0,1,28,5
1,1,11,2,1,0,0,1,6,1
1,0,90,3,9,0,0,1,9,1
0,0,16,1,1,0,0,1,8,0
1,1,30,3,4,0,0,1,3,0
1,1,25,1,6,3,0,1,17,2
1,0,10,1,1,0,0,1,16,1
1,1,126,10,9,5,0,1,6,1
0,0,6,1,0,0,0,1,11,2
1,1,10,2,1,0,0,1,19,2
1,1,82,8,7,20,0,1,8,0
0,0,17,3,2,1,0,1,14,0
1,1,95,5,12,0,0,1,12,0
0,1,31,2,4,5,0,1,7,1
1,1,9,1,2,0,0,1,10,1
1,0,14,2,0,2,0,1,19,1
0,0,32,2,9,0,0,1,19,1
0,0,76,1,2,2,0,1,7,0
0,0,86,1,3,0,0,1,63,3
1,1,106,5,10,21,0,1,5,1
0,0,32,2,2,2,0,1,12,1
1,0,38,1,9,7,0,1,10,1
0,1,8,1,0,1,0,1,8,1
0,0,10,1,2,0,0,1,10,1
1,1,18,1,3,2,0,1,23,4
0,1,37,3,11,2,0,1,6,1
0,0,70,2,10,7,0,1,8,1
0,1,10,1,2,2,0,1,5,0
0,0,28,2,4,4,0,1,56,4
1,1,24,2,2,0,0,1,30,3
0,0,54,4,3,7,0,1,15,1
0,1,31,4,2,0,0,1,14,0
1,1,105,8,8,6,0,1,16,0
1,1,13,1,1,1,0,1,9,2
1,0,13,1,1,3,0,1,28,2
1,0,7,1,0,0,0,1,9,1
1,1,60,7,5,2,0,1,15,1
1,0,78,13,2,4,0,1,33,3
1,0,29,4,2,3,0,1,6,1
0,1,26,1,2,10,0,1,8,1
0,0,42,5,3,2,0,1,10,1
0,0,36,4,4,2,0,1,10,1
0,0,19,2,2,1,0,1,5,1
0,0,10,2,0,1,0,1,12,0
1,1,42,7,6,4,0,1,12,0
0,1,11,2,2,0,0,1,9,0
1,0,143,8,6,6,0,1,23,2
1,0,29,4,3,2,0,1,21,3
0,1,11,1,2,0,0,1,21,1
0,1,28,3,4,1,0,1,9,1
1,1,19,2,1,2,0,1,11,0
0,1,20,2,3,1,0,1,7,0
1,0,71,9,4,0,0,1,9,1
0,0,37,2,7,6,0,1,12,1
0,1,13,1,3,1,0,1,2,0
1,0,40,3,6,0,0,1,14,2
0,1,57,3,4,17,0,1,16,1
1,1,12,1,1,0,0,1,4,1
0,1,56,4,4,13,0,1,19,2
0,0,16,1,4,1,0,1,9,1
1,0,66,7,10,2,0,1,16,0
1,0,75,8,4,10,0,1,3,0
0,1,26,2,3,7,0,1,13,1
1,0,80,3,15,5,0,1,11,0
1,0,66,6,8,2,0,1,2,0
1,1,79,7,5,5,0,1,4,1
0,1,10,1,1,0,0,1,5,0
1,1,10,1,1,0,0,1,10,1
1,1,15,1,0,0,0,1,22,0
0,0,53,3,6,8,0,1,8,1
1,0,95,13,5,18,0,1,9,1
0,0,33,4,2,2,0,1,17,1
1,1,22,2,1,2,0,1,45,3
0,0,67,8,4,0,0,1,9,1
0,1,14,2,1,6,0,1,47,5
0,1,52,4,6,2,0,1,9,1
0,1,36,3,8,0,0,1,11,1
0,0,143,7,2,4,0,1,19,1
1,0,35,4,1,0,0,1,12,0
0,1,17,2,1,0,0,1,54,2
0,1,13,1,2,4,0,1,8,1
0,0,26,3,0,2,0,1,7,1
1,1,50,6,4,0,0,1,15,1
0,1,39,8,4,0,0,1,20,0
0,0,12,1,3,3,0,1,13,1
1,1,36,5,1,1,0,1,10,0
0,0,22,2,2,0,0,1,13,1
1,1,45,3,7,1,0,1,74,4
0,1,30,4,4,0,0,1,17,2
0,0,25,2,2,2,0,1,6,0
1,1,19,1,4,1,0,1,5,0
1,0,19,2,2,0,0,1,11,0
1,1,16,1,2,4,0,1,8,1
1,1,34,2,6,1,0,1,7,1
0,0,25,2,1,2,0,1,11,1
0,1,54,4,2,7,0,1,8,0
1,1,28,4,2,2,0,1,4,0
1,0,32,5,1,2,0,1,3,0
0,0,15,1,1,0,0,1,51,6
0,0,34,3,5,3,0,1,5,1
0,1,16,1,6,1,0,1,4,0
0,1,17,1,1,4,0,1,7,0
1,0,37,5,2,1,0,1,12,1
1,0,15,2,2,0,0,1,8,0
0,0,8,1,2,0,0,1,6,1
0,0,16,1,0,0,0,1,9,0
1,0,79,5,5,3,0,1,25,2
1,1,55,5,4,0,0,1,8,1
0,0,32,2,6,9,0,1,5,1
0,0,42,4,4,5,0,1,13,0
1,1,23,2,4,0,0,1,6,0
0,1,85,10,3,3,0,1,7,0
0,0,21,2,3,0,0,1,7,1
0,0,78,8,7,0,0,1,12,1
1,1,11,1,1,0,0,1,14,1
0,1,12,1,5,3,0,1,4,0
1,0,121,11,8,33,0,1,21,1
1,0,167,12,8,13,0,1,10,1
0,0,70,9,6,1,0,1,19,1
1,0,83,10,7,0,0,1,22,1
1,1,40,7,1,5,0,1,6,1
1,1,12,2,3,0,0,1,23,0
0,1,18,3,2,0,0,1,11,0
1,0,40,2,8,0,0,1,5,1
1,1,76,6,7,5,0,1,29,2
1,1,37,5,6,3,0,1,13,0
1,1,43,4,6,0,0,1,11,1
0,1,9,1,1,1,0,1,15,1
1,1,17,2,1,0,0,1,9,1
1,1,52,4,3,8,0,1,9,0
1,0,35,1,3,0,0,1,5,1
1,1,18,3,2,3,0,1,8,0
1,0,81,7,10,8,0,1,4,0
0,0,42,2,8,1,0,1,63,2
1,0,11,1,1,1,0,1,8,1
0,1,61,5,3,4,0,1,20,0
1,1,26,2,2,6,0,1,12,0
1,0,58,6,5,7,0,1,4,1
1,0,27,3,4,2,0,1,61,7
1,1,67,5,5,9,0,1,9,1
1,0,62,10,2,13,0,1,7,1
0,0,14,1,2,2,0,1,5,1
0,1,26,2,4,0,0,1,22,1
1,1,27,1,1,0,0,1,6,0
1,0,9,1,2,0,0,1,10,1
1,1,81,1,6,12,0,1,11,0
0,0,81,5,24,27,0,1,10,1
0,0,20,4,1,0,0,1,8,0
0,0,18,2,1,1,0,1,26,1
0,0,17,3,1,0,0,1,37,2
1,1,88,9,5,0,0,1,23,2
0,0,21,2,3,1,0,1,4,1
0,1,28,1,3,2,0,1,11,0
0,0,26,1,5,7,0,1,3,1
1,1,24,2,3,0,0,1,8,0
1,1,18,2,5,1,0,1,13,1
1,0,10,2,0,0,0,1,15,1
0,1,28,1,0,0,0,1,26,2
1,1,8,1,0,1,0,1,29,2
0,1,23,1,2,5,0,1,11,0
1,1,31,2,4,1,0,1,6,1
1,1,33,4,8,7,0,1,9,0
0,1,30,3,3,3,0,1,36,4
0,0,12,1,1,2,0,1,12,1
1,0,34,3,5,4,0,1,6,0
1,1,18,1,5,0,0,1,9,1
1,0,12,1,3,0,0,1,2,0
1,1,31,3,2,1,0,1,8,1
1,0,27,2,4,0,0,1,25,2
0,0,21,3,1,2,0,1,19,1
1,1,20,5,1,0,0,1,5,1
0,0,30,3,5,1,0,1,12,1
0,1,12,1,1,4,0,1,5,0
0,1,13,2,0,1,0,1,7,1
1,1,16,1,3,1,0,1,36,3
1,0,8,1,2,1,0,1,4,1
1,0,39,4,4,1,0,1,7,0
1,1,109,12,15,18,0,1,4,0
1,1,78,5,6,13,0,1,23,1
1,1,27,4,2,1,0,1,15,1
1,0,25,2,3,6,0,1,20,1
0,1,7,1,0,0,0,1,27,2
0,0,37,4,3,2,0,1,43,4
0,0,16,1,2,5,0,1,13,1
0,0,26,1,2,2,0,1,79,5
0,0,31,2,7,4,0,1,4,1
1,0,83,4,8,21,0,1,7,0
0,0,8,1,0,0,0,1,41,4
0,0,32,2,5,6,0,1,19,0
1,1,35,3,3,6,0,1,8,1
0,0,28,4,2,1,0,1,10,1
1,1,54,8,3,5,0,1,8,0
0,0,70,3,0,8,0,1,7,1
0,0,26,6,0,0,0,1,4,0
0,0,23,3,3,0,0,1,17,2
0,1,16,3,0,1,0,1,5,0
1,1,23,1,5,0,0,1,13,1
0,1,17,2,3,2,0,1,10,0
1,0,20,3,1,1,0,1,6,1
1,0,81,8,8,2,0,1,15,0
0,0,29,3,4,0,0,1,41,6
0,0,18,2,3,0,0,1,10,1
0,0,34,4,4,4,0,1,5,1
0,0,10,1,4,1,0,1,13,1
0,0,37,3,2,0,0,1,12,1
1,0,105,9,11,3,0,1,9,1
1,0,21,4,0,6,0,1,13,1
0,0,36,7,3,0,0,1,24,2
1,1,82,1,8,28,0,1,29,1
1,1,13,1,2,6,0,1,6,1
1,1,72,5,11,4,0,1,6,1
1,1,35,3,5,16,0,1,8,1
1,1,17,3,1,0,0,1,18,1
0,1,35,2,6,4,0,1,18,1
0,1,20,2,2,0,0,1,12,1
0,0,28,4,2,3,0,1,16,1
0,1,23,5,1,1,0,1,8,1
0,1,44,4,6,0,0,1,42,1
1,1,44,3,11,10,0,1,19,1
0,0,88,14,6,2,0,1,31,2
0,0,21,3,1,3,0,1,7,1
0,1,9,1,1,0,0,1,19,2
1,0,71,7,3,1,0,1,44,3
1,0,142,14,7,6,0,1,10,1
0,0,34,3,7,19,0,1,5,1
0,0,64,4,6,10,0,1,5,1
1,1,14,2,1,0,0,1,8,0
0,0,13,1,2,1,0,1,6,0
0,0,63,2,10,3,0,1,9,1
0,0,16,4,0,1,0,1,14,0
1,1,21,3,1,1,0,1,6,0
0,1,6,1,1,0,0,1,6,1
1,1,55,3,6,0,0,1,12,0
0,1,17,2,2,0,0,1,20,2
0,0,26,3,3,1,0,1,78,4
1,0,27,5,2,0,0,1,12,2
0,0,17,1,3,0,0,1,24,2
1,0,36,5,1,13,0,1,12,1
1,0,14,2,2,0,0,1,28,3
0,1,23,3,0,11,0,1,5,1
0,1,36,2,9,11,0,1,9,0
1,1,12,3,0,1,0,1,4,1
0,0,10,1,1,1,0,1,16,1
0,1,21,3,2,5,0,1,44,3
0,0,71,6,10,7,0,1,13,1
0,0,36,3,4,1,0,1,27,2
1,0,36,1,2,0,0,1,24,1
0,1,9,1,2,3,0,1,3,0
0,1,12,1,1,0,0,1,28,2
0,0,47,2,13,0,0,1,13,0
0,1,22,4,1,0,0,1,24,4
0,1,31,4,5,0,0,1,8,1
0,0,57,4,6,6,0,1,7,0
0,0,49,3,2,2,0,1,10,1
0,1,48,5,6,0,0,1,4,0
1,0,62,6,11,10,0,1,3,0
1,1,117,13,5,16,0,1,6,1
1,0,32,4,4,4,0,1,11,0
1,1,161,1,6,10,0,1,7,0
0,1,28,3,6,0,0,1,14,2
1,1,37,1,0,18,0,1,10,1
0,1,12,2,0,1,0,1,34,3
1,1,67,13,3,6,0,1,25,2
1,1,34,3,3,0,0,1,7,1
0,1,35,3,5,3,0,1,24,2
0,0,21,1,2,0,0,1,47,0
0,0,13,2,1,0,0,1,4,1
1,0,37,2,3,0,0,1,7,1
0,1,21,4,3,0,0,1,9,1
1,0,13,2,1,0,0,1,13,1
0,0,13,1,6,8,0,1,9,2
1,1,83,3,4,8,0,1,19,1
1,1,44,5,3,3,0,1,15,0
1,0,79,6,5,5,0,1,9,1
0,1,24,3,2,3,0,1,30,2
0,0,13,2,1,0,0,1,13,1
0,0,38,5,1,4,0,1,11,1
1,0,109,4,9,24,0,1,9,0
1,0,9,2,1,0,0,1,33,2
0,0,63,11,3,5,0,1,27,1
0,0,50,4,3,3,0,1,28,2
0,0,33,2,3,3,0,1,5,0
0,1,19,2,2,0,0,1,22,1
0,0,26,2,0,4,0,1,8,1
0,1,41,1,1,0,0,1,6,0
1,1,48,5,8,4,0,1,6,1
1,1,76,7,0,3,0,1,17,2
0,0,14,1,6,0,0,1,6,0
1,1,31,3,4,2,0,1,6,1
0,0,12,2,2,1,0,1,3,0
1,1,57,4,6,4,0,1,6,0
1,0,65,8,9,5,0,1,3,0
0,0,15,1,5,6,0,1,31,1
1,1,52,4,8,1,0,1,3,0
1,1,63,7,4,7,0,1,13,1
1,1,22,4,0,0,0,1,8,0
1,1,36,6,1,2,0,1,9,1
1,0,53,5,4,1,0,1,9,1
1,0,51,7,0,7,0,1,20,2
0,0,54,7,3,2,0,1,14,1
1,0,24,4,1,2,0,1,26,2
1,1,22,2,3,1,0,1,5,1
0,0,34,4,1,1,0,1,20,3
0,0,36,3,2,2,0,1,9,1
1,1,77,5,8,5,0,1,17,0
0,0,103,8,6,10,0,1,4,0
1,0,8,1,1,0,0,1,6,0
1,0,10,2,0,0,0,1,10,1
0,0,33,1,5,3,0,1,8,1
0,0,87,9,10,1,0,1,28,3
0,1,71,6,8,2,0,1,10,1
0,1,81,7,4,8,0,1,15,1
1,0,35,2,3,8,0,1,3,0
0,0,12,3,0,0,0,1,11,0
0,0,12,1,2,0,0,1,10,1
0,1,10,1,2,3,0,1,4,0
1,1,43,4,7,0,0,1,4,1
0,0,103,13,11,2,0,1,8,1
1,1,12,1,2,2,0,1,17,4
1,0,24,2,3,3,0,1,8,0
0,0,34,2,3,6,0,1,3,0
0,0,32,3,4,9,0,1,16,1
0,0,13,2,0,4,0,1,14,0
1,1,10,1,1,0,0,1,6,0
1,0,21,1,4,1,0,1,10,1
1,0,33,5,3,0,0,1,15,1
0,0,18,2,1,4,0,1,10,1
1,1,97,1,12,1,0,1,7,0
1,0,15,2,3,2,0,1,11,1
0,1,12,3,0,1,0,1,25,1
0,1,126,11,5,6,0,1,11,0
1,1,30,3,6,1,0,1,10,0
1,1,76,4,3,25,0,1,12,1
0,1,11,1,0,2,0,1,10,1
0,0,48,5,2,4,0,1,12,0
0,0,40,6,3,1,0,1,3,1
1,0,21,3,2,2,0,1,7,1
1,0,17,1,7,0,0,1,12,1
0,0,30,2,5,0,0,1,4,0
0,1,72,8,2,6,0,1,6,1
1,1,29,4,2,1,0,1,16,0
0,0,24,1,2,0,0,1,12,1
1,1,9,1,0,0,0,1,23,2
0,0,14,2,1,0,0,1,4,1
1,0,44,6,4,1,0,1,17,1
0,0,10,1,2,0,0,1,6,0
1,1,36,2,3,2,0,1,6,1
0,0,16,2,1,0,0,1,15,1
0,0,17,2,5,1,0,1,11,2
0,1,81,3,9,2,0,1,29,0
0,0,15,3,1,0,0,1,8,1
0,1,74,4,6,21,0,1,7,0
0,0,85,8,6,1,0,1,50,0
0,0,8,1,2,0,0,1,6,0
0,0,41,1,15,0,0,1,6,0
1,0,11,2,0,0,0,1,6,0
1,1,56,7,3,4,0,1,17,1
0,1,10,1,0,0,0,1,39,1
1,1,35,3,2,1,0,1,9,1
1,1,17,2,2,0,0,1,28,2
1,1,96,12,7,15,0,1,47,4
1,1,61,5,6,4,0,1,13,1
1,1,17,1,2,3,0,1,11,1
0,1,10,1,1,0,0,1,13,0
0,1,7,1,2,0,0,1,15,0
1,0,45,2,13,5,0,1,7,1
0,0,45,5,3,3,0,1,8,1
0,0,9,1,1,0,0,1,9,1
0,1,12,1,2,0,0,1,51,4
1,0,108,5,4,6,0,1,17,1
0,0,32,3,3,2,0,1,41,3
1,0,40,4,5,3,0,1,8,1
1,1,74,8,6,0,0,1,34,2
1,1,26,3,2,1,0,1,13,1
0,0,12,3,0,1,0,1,9,0
1,1,32,5,0,3,0,1,8,1
1,1,62,5,9,5,0,1,8,1
0,0,14,4,0,4,0,1,10,1
1,1,71,1,10,0,0,1,23,2
0,0,16,1,1,1,0,1,9,1
0,1,15,1,1,0,0,1,12,1
1,0,45,1,7,0,0,1,34,0
0,1,5,1,0,0,0,1,19,1
0,1,24,3,0,0,0,1,29,3
1,1,28,7,2,3,0,1,17,0
0,0,13,1,2,1,0,1,11,1
0,0,34,5,3,1,0,1,10,1
1,1,5,1,2,0,0,1,7,1
1,0,51,2,8,0,0,1,13,1
0,0,80,3,3,12,0,1,38,1
1,0,20,1,4,0,0,1,14,0
1,0,13,1,3,0,0,1,10,1
0,1,15,2,2,6,0,1,41,2
1,0,64,3,7,9,0,1,63,5
1,1,95,9,13,7,0,1,15,1
1,1,27,2,3,2,0,1,5,0
1,1,18,2,1,3,0,1,9,1
0,0,57,3,7,7,0,1,14,1
0,0,23,3,2,0,0,1,11,2
1,0,38,3,2,7,0,1,12,0
0,0,7,1,0,2,0,1,5,1
0,1,17,1,4,0,0,1,7,1
1,1,47,5,7,1,0,1,8,1
0,1,72,9,9,6,0,1,11,1
0,0,43,4,8,6,0,1,12,1
0,1,26,2,2,2,0,1,14,0
1,1,9,2,0,0,0,1,7,1
0,1,33,4,4,1,0,1,15,0
0,1,22,3,1,3,0,1,20,1
0,0,13,2,0,0,0,1,12,1
1,1,23,2,3,2,0,1,5,1
0,1,77,14,0,15,0,1,8,0
0,1,73,6,7,9,0,1,45,2
0,1,51,4,4,0,0,1,30,2
0,0,30,3,2,6,0,1,9,0
1,1,25,4,1,2,0,1,8,1
1,0,90,8,21,10,0,1,9,0
1,0,30,4,3,0,0,1,9,1
1,1,35,1,6,12,0,1,9,0
0,0,10,1,1,0,0,1,8,1
1,0,35,7,2,1,0,1,8,1
1,1,76,9,4,4,0,1,8,0
0,1,16,1,3,2,0,1,12,1
0,1,9,1,1,3,0,1,5,1
1,1,27,2,1,4,0,1,18,1
0,0,10,1,1,0,0,1,9,1
1,0,63,6,4,4,0,1,9,1
1,1,206,1,6,5,0,1,8,0
1,1,58,4,2,0,0,1,46,0
0,0,29,6,1,0,0,1,4,0
1,1,15,2,1,1,0,1,14,0
1,1,52,6,7,3,0,1,7,0
1,1,49,2,5,1,0,1,19,0
1,0,99,11,3,14,0,1,6,1
0,1,51,1,6,9,0,1,10,1
1,1,15,3,2,4,0,1,5,1
0,1,59,6,5,8,0,1,13,1
0,1,10,1,0,0,0,1,11,1
0,0,35,3,1,12,0,1,10,1
1,0,27,2,5,5,0,1,43,4
1,0,47,5,6,4,0,1,5,1
0,1,21,4,0,0,0,1,37,2
0,1,14,2,3,2,0,1,3,0
0,0,19,2,1,2,0,1,60,3
1,0,83,4,9,7,0,1,10,1
0,1,42,5,2,0,0,1,16,1
0,0,26,3,2,1,0,1,15,1
0,1,31,1,4,6,0,1,15,0
1,1,30,5,1,0,0,1,25,2
0,1,18,1,7,1,0,1,19,2
0,0,61,5,6,1,0,1,9,1
0,0,63,5,7,7,0,1,9,0
1,1,102,5,14,5,0,1,9,1
1,1,22,4,1,0,0,1,22,1
1,1,27,1,1,16,0,1,13,2
1,1,31,5,0,5,0,1,14,0
1,0,19,1,5,4,0,1,9,1
1,1,23,7,0,4,0,1,11,1
1,0,31,4,3,0,0,1,5,0
1,0,10,2,1,0,0,1,8,1
1,0,67,12,2,14,0,1,4,1
0,0,66,6,8,3,0,1,12,1
1,0,76,8,8,5,0,1,28,2
0,1,28,2,4,2,0,1,13,1
1,1,27,1,2,2,0,1,44,4
1,1,110,9,5,5,0,1,10,1
0,0,18,3,1,1,0,1,6,1
1,0,65,3,2,3,0,1,19,4
1,1,12,1,2,0,0,1,10,1
0,0,19,2,1,0,0,1,9,1
1,1,20,2,1,7,0,1,29,3
0,0,38,6,3,8,0,1,11,1
1,1,12,1,2,1,0,1,4,0
0,0,119,12,7,1,0,1,15,1
1,0,16,1,7,0,0,1,9,1
1,0,56,6,6,6,0,1,14,1
1,0,41,4,1,5,0,1,13,2
1,0,77,3,8,24,0,1,8,3
0,0,12,1,6,0,0,1,20,1
0,0,26,3,2,0,0,1,8,1
0,0,7,1,1,0,0,1,23,1
0,1,14,2,0,0,0,1,16,2
1,0,66,7,6,5,0,1,50,5
0,0,24,2,3,2,0,1,9,0
0,0,29,2,6,3,0,1,12,0
0,1,26,2,5,3,0,1,8,1
1,0,7,2,0,0,0,1,4,0
0,1,33,4,4,1,0,1,61,5
1,1,74,4,3,5,0,1,8,1
1,1,129,14,12,11,0,1,15,1
0,0,23,3,3,0,0,1,32,2
1,0,26,5,0,2,0,1,12,0
0,1,18,3,1,0,0,1,15,1
1,1,42,7,5,6,0,1,3,0
1,1,43,3,3,1,0,1,14,1
0,1,20,1,6,2,0,1,10,0
0,0,21,4,1,0,0,1,12,0
1,1,11,1,3,1,0,1,10,1
1,1,20,3,1,3,0,1,11,0
0,0,51,6,5,3,0,1,8,1
0,0,6,1,0,1,0,1,7,1
0,1,6,1,0,1,0,1,6,1
0,1,32,2,9,2,0,1,49,3
0,0,21,1,1,2,0,1,5,0
0,0,34,3,0,11,0,1,8,0
0,0,62,5,5,2,0,1,15,1
1,0,14,2,2,0,0,1,13,1
1,0,137,10,16,3,0,1,14,1
0,1,32,2,3,6,0,1,12,1
0,0,62,6,8,0,0,1,17,0
1,0,77,11,5,10,0,1,20,1
0,0,37,1,0,8,0,1,6,1
0,1,39,4,2,6,0,1,25,2
1,1,11,1,2,0,0,1,8,1
1,1,64,8,5,4,0,1,7,1
0,0,30,2,2,1,0,1,9,0
0,0,24,2,1,3,0,1,35,2
0,1,19,1,3,6,0,1,20,4
0,1,14,2,1,0,0,1,25,1
1,1,30,4,3,0,0,1,11,1
1,0,68,10,8,13,0,1,8,3
1,1,58,3,5,0,0,1,41,2
0,0,56,7,4,3,0,1,12,0
1,0,18,2,2,0,0,1,8,1
0,0,13,3,1,0,0,1,5,0
1,1,28,3,3,1,0,1,37,3
